"gene_name"	"refseq"	"other"	"new_name"	"tot_umis"
"LOC100345816"	""	""	"LOC100345816"	0
"LOC100345818"	""	""	"LOC100345818"	0
"LOC100345822"	""	""	"LOC100345822"	5526
"LOC100345827"	""	""	"LOC100345827"	0
"LOC100345838"	""	""	"LOC100345838"	0
"LOC100345861"	""	""	"LOC100345861"	127
"LOC100345868"	""	""	"LOC100345868"	0
"LOC100345870"	""	""	"LOC100345870"	0
"LOC100345882"	""	""	"LOC100345882"	92
"LOC100345885"	""	""	"LOC100345885"	1
"LOC100345888"	""	""	"LOC100345888"	1
"LOC100345893"	""	""	"LOC100345893"	366
"LOC100345894"	""	""	"LOC100345894"	10734
"LOC100345895"	""	""	"LOC100345895"	0
"LOC100345899"	""	""	"LOC100345899"	0
"LOC100345907"	""	""	"LOC100345907"	3
"LOC100345910"	""	""	"LOC100345910"	0
"LOC100345912"	""	""	"LOC100345912"	0
"LOC100345936"	""	""	"LOC100345936"	7
"LOC100345939"	""	""	"LOC100345939"	405
"LOC100345972"	""	""	"LOC100345972"	70
"LOC100345975"	""	""	"LOC100345975"	1718
"LOC100345978"	""	""	"LOC100345978"	20998
"LOC100345989"	""	""	"LOC100345989"	0
"LOC100345995"	""	""	"LOC100345995"	1
"LOC100345997"	""	""	"LOC100345997"	0
"LOC100346000"	""	""	"LOC100346000"	0
"LOC100346033"	""	""	"LOC100346033"	26
"LOC100346045"	""	""	"LOC100346045"	2
"LOC100346046"	""	""	"LOC100346046"	171637
"LOC100346047"	""	""	"LOC100346047"	128
"LOC100346050"	""	""	"LOC100346050"	125
"LOC100346057"	""	""	"LOC100346057"	254
"LOC100346067"	""	""	"LOC100346067"	7
"LOC100346071"	""	""	"LOC100346071"	2614
"LOC100346076"	""	""	"LOC100346076"	0
"LOC100346077"	""	""	"LOC100346077"	0
"LOC100346078"	""	""	"LOC100346078"	0
"LOC100346082"	""	""	"LOC100346082"	0
"LOC100346087"	""	""	"LOC100346087"	0
"LOC100346089"	""	""	"LOC100346089"	28
"LOC100346096"	""	""	"LOC100346096"	59297
"LOC100346099"	""	""	"LOC100346099"	3
"LOC100346112"	""	""	"LOC100346112"	136954
"LOC100346130"	""	""	"LOC100346130"	0
"LOC100346132"	""	""	"LOC100346132"	0
"LOC100346147"	""	""	"LOC100346147"	34
"LOC100346150"	""	""	"LOC100346150"	0
"LOC100346154"	""	""	"LOC100346154"	441
"LOC100346166"	""	""	"LOC100346166"	51
"LOC100346168"	""	""	"LOC100346168"	0
"LOC100346169"	""	""	"LOC100346169"	7659
"LOC100346171"	""	""	"LOC100346171"	0
"LOC100346173"	""	""	"LOC100346173"	0
"LOC100346180"	""	""	"LOC100346180"	42
"LOC100346200"	""	""	"LOC100346200"	1
"LOC100346209"	""	""	"LOC100346209"	2
"LOC100346219"	""	""	"LOC100346219"	36797
"LOC100346229"	""	""	"LOC100346229"	167
"LOC100346241"	""	""	"LOC100346241"	145
"LOC100346247"	""	""	"LOC100346247"	29665
"LOC100346250"	""	""	"LOC100346250"	0
"LOC100346269"	""	""	"LOC100346269"	1718
"LOC100346271"	""	""	"LOC100346271"	186
"LOC100346274"	""	""	"LOC100346274"	2943
"LOC100346276"	""	""	"LOC100346276"	19497
"LOC100346281"	""	""	"LOC100346281"	0
"LOC100346285"	""	""	"LOC100346285"	0
"LOC100346305"	""	""	"LOC100346305"	1
"LOC100346306"	""	""	"LOC100346306"	14
"LOC100346308"	""	""	"LOC100346308"	30870
"LOC100346319"	""	""	"LOC100346319"	513
"LOC100346328"	""	""	"LOC100346328"	0
"LOC100346337"	""	""	"LOC100346337"	0
"LOC100346338"	""	""	"LOC100346338"	0
"LOC100346342"	""	""	"LOC100346342"	5
"LOC100346343"	""	""	"LOC100346343"	0
"LOC100346346"	""	""	"LOC100346346"	1
"LOC100346348"	""	""	"LOC100346348"	0
"LOC100346350"	""	""	"LOC100346350"	0
"LOC100346360"	""	""	"LOC100346360"	2
"LOC100346388"	""	""	"LOC100346388"	0
"LOC100346389"	""	""	"LOC100346389"	0
"LOC100346394"	""	""	"LOC100346394"	60
"LOC100346409"	""	""	"LOC100346409"	59
"LOC100346411"	""	""	"LOC100346411"	408126
"LOC100346412"	""	""	"LOC100346412"	0
"LOC100346415"	""	""	"LOC100346415"	96
"LOC100346416"	""	""	"LOC100346416"	0
"LOC100346418"	""	""	"LOC100346418"	0
"LOC100346422"	""	""	"LOC100346422"	139
"LOC100346425"	""	""	"LOC100346425"	0
"LOC100346428"	""	""	"LOC100346428"	0
"LOC100346429"	""	""	"LOC100346429"	1390
"LOC100346433"	""	""	"LOC100346433"	1192
"LOC100346448"	""	""	"LOC100346448"	975
"LOC100346459"	""	""	"LOC100346459"	746
"LOC100346467"	""	""	"LOC100346467"	13
"LOC100346472"	""	""	"LOC100346472"	5
"LOC100346490"	""	""	"LOC100346490"	2
"LOC100346493"	""	""	"LOC100346493"	0
"LOC100346495"	""	""	"LOC100346495"	118151
"LOC100346499"	""	""	"LOC100346499"	282
"LOC100346501"	""	""	"LOC100346501"	0
"LOC100346502"	""	""	"LOC100346502"	1685
"LOC100346508"	""	""	"LOC100346508"	13019
"LOC100346509"	""	""	"LOC100346509"	6
"LOC100346516"	""	""	"LOC100346516"	1569
"LOC100346527"	""	""	"LOC100346527"	1938
"LOC100346530"	""	""	"LOC100346530"	0
"LOC100346538"	""	""	"LOC100346538"	0
"LOC100346545;LOC100347323;PGBD1"	"PGBD1"	""	"PGBD1"	11830
"LOC100346546"	""	""	"LOC100346546"	501
"LOC100346553"	""	""	"LOC100346553"	2
"LOC100346558"	""	""	"LOC100346558"	0
"LOC100346561"	""	""	"LOC100346561"	217818
"LOC100346583"	""	""	"LOC100346583"	0
"LOC100346587"	""	""	"LOC100346587"	6733
"LOC100346591"	""	""	"LOC100346591"	0
"LOC100346593"	""	""	"LOC100346593"	0
"LOC100346594"	""	""	"LOC100346594"	0
"LOC100346597"	""	""	"LOC100346597"	6061
"LOC100346598"	""	""	"LOC100346598"	0
"LOC100346600"	""	""	"LOC100346600"	938
"LOC100346601"	""	""	"LOC100346601"	0
"LOC100346604"	""	""	"LOC100346604"	0
"LOC100346606"	""	""	"LOC100346606"	0
"LOC100346630"	""	""	"LOC100346630"	1
"LOC100346633"	""	""	"LOC100346633"	563
"LOC100346645"	""	""	"LOC100346645"	0
"LOC100346650"	""	""	"LOC100346650"	2849
"LOC100346652"	""	""	"LOC100346652"	28721
"LOC100346664"	""	""	"LOC100346664"	0
"LOC100346669"	""	""	"LOC100346669"	0
"LOC100346670"	""	""	"LOC100346670"	128440
"LOC100346672"	""	""	"LOC100346672"	5200
"LOC100346673"	""	""	"LOC100346673"	0
"LOC100346675"	""	""	"LOC100346675"	0
"LOC100346681"	""	""	"LOC100346681"	0
"LOC100346685"	""	""	"LOC100346685"	0
"LOC100346690"	""	""	"LOC100346690"	0
"LOC100346703"	""	""	"LOC100346703"	2083
"LOC100346708"	""	""	"LOC100346708"	18
"LOC100346716"	""	""	"LOC100346716"	655
"LOC100346726"	""	""	"LOC100346726"	12
"LOC100346728"	""	""	"LOC100346728"	442
"LOC100346730"	""	""	"LOC100346730"	2
"LOC100346758"	""	""	"LOC100346758"	172
"LOC100346764"	""	""	"LOC100346764"	0
"LOC100346767"	""	""	"LOC100346767"	602
"LOC100346772"	""	""	"LOC100346772"	1260
"LOC100346786"	""	""	"LOC100346786"	5036
"LOC100346789"	""	""	"LOC100346789"	0
"LOC100346811"	""	""	"LOC100346811"	12
"LOC100346814"	""	""	"LOC100346814"	12
"LOC100346816"	""	""	"LOC100346816"	197
"LOC100346827"	""	""	"LOC100346827"	164
"LOC100346848"	""	""	"LOC100346848"	0
"LOC100346851"	""	""	"LOC100346851"	0
"LOC100346855"	""	""	"LOC100346855"	0
"LOC100346856"	""	""	"LOC100346856"	3
"LOC100346861"	""	""	"LOC100346861"	0
"LOC100346862"	""	""	"LOC100346862"	0
"LOC100346888"	""	""	"LOC100346888"	1
"LOC100346892"	""	""	"LOC100346892"	31919
"LOC100346895;LOC103350182"	""	""	"LOC100346895;LOC103350182"	4
"LOC100346907"	""	""	"LOC100346907"	0
"LOC100346910"	""	""	"LOC100346910"	79069
"LOC100346931"	""	""	"LOC100346931"	0
"LOC100346936"	""	""	"LOC100346936"	5275
"LOC100346938"	""	""	"LOC100346938"	18
"LOC100346939"	""	""	"LOC100346939"	1
"LOC100346947"	""	""	"LOC100346947"	33468
"LOC100346950"	""	""	"LOC100346950"	1
"LOC100346975"	""	""	"LOC100346975"	692
"LOC100346985"	""	""	"LOC100346985"	32
"LOC100346986"	""	""	"LOC100346986"	139
"LOC100346988"	""	""	"LOC100346988"	17
"LOC100346996"	""	""	"LOC100346996"	141237
"LOC100347004"	""	""	"LOC100347004"	0
"LOC100347009"	""	""	"LOC100347009"	155
"LOC100347015"	""	""	"LOC100347015"	105468
"LOC100347019"	""	""	"LOC100347019"	557
"LOC100347021"	""	""	"LOC100347021"	0
"LOC100347029"	""	""	"LOC100347029"	4
"LOC100347036"	""	""	"LOC100347036"	0
"LOC100347041"	""	""	"LOC100347041"	0
"LOC100347048"	""	""	"LOC100347048"	6034
"LOC100347051"	""	""	"LOC100347051"	7766
"LOC100347060"	""	""	"LOC100347060"	50
"LOC100347087"	""	""	"LOC100347087"	598
"LOC100347090"	""	""	"LOC100347090"	2167
"LOC100347104"	""	""	"LOC100347104"	0
"LOC100347112"	""	""	"LOC100347112"	0
"LOC100347114"	""	""	"LOC100347114"	0
"LOC100347117"	""	""	"LOC100347117"	20
"LOC100347118"	""	""	"LOC100347118"	0
"LOC100347119"	""	""	"LOC100347119"	0
"LOC100347123"	""	""	"LOC100347123"	227
"LOC100347125"	""	""	"LOC100347125"	0
"LOC100347141"	""	""	"LOC100347141"	514
"LOC100347143"	""	""	"LOC100347143"	42455
"LOC100347156"	""	""	"LOC100347156"	0
"LOC100347165"	""	""	"LOC100347165"	667
"LOC100347172"	""	""	"LOC100347172"	0
"LOC100347175"	""	""	"LOC100347175"	62110
"LOC100347176"	""	""	"LOC100347176"	14547
"LOC100347178"	""	""	"LOC100347178"	3525
"LOC100347182"	""	""	"LOC100347182"	0
"LOC100347199"	""	""	"LOC100347199"	0
"LOC100347204"	""	""	"LOC100347204"	0
"LOC100347209"	""	""	"LOC100347209"	0
"LOC100347239"	""	""	"LOC100347239"	1884
"LOC100347240"	""	""	"LOC100347240"	0
"LOC100347254"	""	""	"LOC100347254"	1
"LOC100347263"	""	""	"LOC100347263"	10
"LOC100347275"	""	""	"LOC100347275"	0
"LOC100347279"	""	""	"LOC100347279"	325
"LOC100347296"	""	""	"LOC100347296"	1872
"LOC100347298"	""	""	"LOC100347298"	1
"LOC100347310"	""	""	"LOC100347310"	0
"LOC100347349"	""	""	"LOC100347349"	55552
"LOC100347353"	""	""	"LOC100347353"	117
"LOC100347354"	""	""	"LOC100347354"	1
"LOC100347356"	""	""	"LOC100347356"	283
"LOC100347357"	""	""	"LOC100347357"	0
"LOC100347361"	""	""	"LOC100347361"	3
"LOC100347365"	""	""	"LOC100347365"	0
"LOC100347368"	""	""	"LOC100347368"	6196
"LOC100347373"	""	""	"LOC100347373"	0
"LOC100347376"	""	""	"LOC100347376"	0
"LOC100347377"	""	""	"LOC100347377"	0
"LOC100347383"	""	""	"LOC100347383"	0
"LOC100347384"	""	""	"LOC100347384"	0
"LOC100347394"	""	""	"LOC100347394"	3288
"LOC100347410"	""	""	"LOC100347410"	7
"LOC100347417"	""	""	"LOC100347417"	0
"LOC100347426"	""	""	"LOC100347426"	0
"LOC100347434"	""	""	"LOC100347434"	0
"LOC100347438"	""	""	"LOC100347438"	7
"LOC100347441"	""	""	"LOC100347441"	41
"LOC100347443"	""	""	"LOC100347443"	10411
"LOC100347446"	""	""	"LOC100347446"	0
"LOC100347449"	""	""	"LOC100347449"	0
"LOC100347451"	""	""	"LOC100347451"	1640
"LOC100347453"	""	""	"LOC100347453"	21503
"LOC100347457"	""	""	"LOC100347457"	0
"LOC100347458"	""	""	"LOC100347458"	0
"LOC100347460"	""	""	"LOC100347460"	0
"LOC100347462"	""	""	"LOC100347462"	0
"LOC100347463"	""	""	"LOC100347463"	275
"LOC100347468"	""	""	"LOC100347468"	61880
"LOC100347489"	""	""	"LOC100347489"	4942
"LOC100347493"	""	""	"LOC100347493"	248
"LOC100347494"	""	""	"LOC100347494"	485
"LOC100347496"	""	""	"LOC100347496"	2016
"LOC100347521"	""	""	"LOC100347521"	0
"LOC100347535"	""	""	"LOC100347535"	151
"LOC100347536"	""	""	"LOC100347536"	8
"LOC100347537"	""	""	"LOC100347537"	0
"LOC100347565"	""	""	"LOC100347565"	0
"LOC100347571"	""	""	"LOC100347571"	62805
"LOC100347582"	""	""	"LOC100347582"	0
"LOC100347588"	""	""	"LOC100347588"	7
"LOC100347599"	""	""	"LOC100347599"	22
"LOC100347603"	""	""	"LOC100347603"	8337
"LOC100347604"	""	""	"LOC100347604"	8
"LOC100347614"	""	""	"LOC100347614"	23
"LOC100347617"	""	""	"LOC100347617"	31
"LOC100347619"	""	""	"LOC100347619"	0
"LOC100347623"	""	""	"LOC100347623"	26590
"LOC100347624"	""	""	"LOC100347624"	0
"LOC100347629"	""	""	"LOC100347629"	0
"LOC100347633"	""	""	"LOC100347633"	0
"LOC100347635"	""	""	"LOC100347635"	3
"LOC100347636"	""	""	"LOC100347636"	0
"LOC100347647"	""	""	"LOC100347647"	25
"LOC100347668"	""	""	"LOC100347668"	0
"LOC100347674"	""	""	"LOC100347674"	0
"LOC100347679"	""	""	"LOC100347679"	0
"LOC100347680"	""	""	"LOC100347680"	0
"LOC100347689;LOC100348178"	""	""	"LOC100347689;LOC100348178"	0
"LOC100347700"	""	""	"LOC100347700"	0
"LOC100347704"	""	""	"LOC100347704"	1
"LOC100347711"	""	""	"LOC100347711"	2
"LOC100347712"	""	""	"LOC100347712"	0
"LOC100347717"	""	""	"LOC100347717"	0
"LOC100347725"	""	""	"LOC100347725"	0
"LOC100347744"	""	""	"LOC100347744"	616
"LOC100347754;LOC100349005"	""	""	"LOC100347754;LOC100349005"	1848
"LOC100347785"	""	""	"LOC100347785"	747
"LOC100347786"	""	""	"LOC100347786"	9
"LOC100347787"	""	""	"LOC100347787"	0
"LOC100347804"	""	""	"LOC100347804"	3
"LOC100347810"	""	""	"LOC100347810"	321
"LOC100347813"	""	""	"LOC100347813"	0
"LOC100347831"	""	""	"LOC100347831"	4
"LOC100347836"	""	""	"LOC100347836"	0
"LOC100347851"	""	""	"LOC100347851"	2769
"LOC100347856"	""	""	"LOC100347856"	39
"LOC100347861"	""	""	"LOC100347861"	9
"LOC100347870"	""	""	"LOC100347870"	0
"LOC100347872"	""	""	"LOC100347872"	0
"LOC100347873"	""	""	"LOC100347873"	0
"LOC100347877"	""	""	"LOC100347877"	0
"LOC100347878"	""	""	"LOC100347878"	0
"LOC100347879"	""	""	"LOC100347879"	0
"LOC100347881"	""	""	"LOC100347881"	0
"LOC100347882"	""	""	"LOC100347882"	0
"LOC100347883"	""	""	"LOC100347883"	1262
"LOC100347899"	""	""	"LOC100347899"	0
"LOC100347914"	""	""	"LOC100347914"	3
"LOC100347922"	""	""	"LOC100347922"	15
"LOC100347923"	""	""	"LOC100347923"	0
"LOC100347945;LOC100348192"	""	""	"LOC100347945;LOC100348192"	10347
"LOC100347948"	""	""	"LOC100347948"	2854
"LOC100347961"	""	""	"LOC100347961"	0
"LOC100347962"	""	""	"LOC100347962"	54
"LOC100347969"	""	""	"LOC100347969"	2
"LOC100348001"	""	""	"LOC100348001"	1
"LOC100348005"	""	""	"LOC100348005"	39128
"LOC100348029"	""	""	"LOC100348029"	5
"LOC100348032"	""	""	"LOC100348032"	0
"LOC100348034"	""	""	"LOC100348034"	0
"LOC100348037"	""	""	"LOC100348037"	0
"LOC100348038"	""	""	"LOC100348038"	7
"LOC100348045"	""	""	"LOC100348045"	0
"LOC100348047"	""	""	"LOC100348047"	5
"LOC100348051"	""	""	"LOC100348051"	155
"LOC100348052"	""	""	"LOC100348052"	4037
"LOC100348058"	""	""	"LOC100348058"	1539
"LOC100348061"	""	""	"LOC100348061"	0
"LOC100348075"	""	""	"LOC100348075"	171
"LOC100348076"	""	""	"LOC100348076"	251
"LOC100348091"	""	""	"LOC100348091"	754
"LOC100348097"	""	""	"LOC100348097"	23
"LOC100348108"	""	""	"LOC100348108"	50
"LOC100348113"	""	""	"LOC100348113"	0
"LOC100348120"	""	""	"LOC100348120"	0
"LOC100348122"	""	""	"LOC100348122"	0
"LOC100348123"	""	""	"LOC100348123"	0
"LOC100348124"	""	""	"LOC100348124"	107242
"LOC100348136"	""	""	"LOC100348136"	0
"LOC100348151"	""	""	"LOC100348151"	0
"LOC100348165"	""	""	"LOC100348165"	5
"LOC100348166"	""	""	"LOC100348166"	0
"LOC100348183"	""	""	"LOC100348183"	0
"LOC100348189"	""	""	"LOC100348189"	0
"LOC100348193"	""	""	"LOC100348193"	0
"LOC100348199"	""	""	"LOC100348199"	70
"LOC100348203"	""	""	"LOC100348203"	1
"LOC100348204"	""	""	"LOC100348204"	365
"LOC100348206"	""	""	"LOC100348206"	0
"LOC100348208"	""	""	"LOC100348208"	0
"LOC100348209"	""	""	"LOC100348209"	0
"LOC100348219"	""	""	"LOC100348219"	6
"LOC100348238"	""	""	"LOC100348238"	951
"LOC100348247"	""	""	"LOC100348247"	18
"LOC100348252"	""	""	"LOC100348252"	15
"LOC100348261"	""	""	"LOC100348261"	16270
"LOC100348264"	""	""	"LOC100348264"	5350
"LOC100348273"	""	""	"LOC100348273"	614
"LOC100348276"	""	""	"LOC100348276"	43
"LOC100348279"	""	""	"LOC100348279"	0
"LOC100348282"	""	""	"LOC100348282"	2
"LOC100348286"	""	""	"LOC100348286"	893
"LOC100348289"	""	""	"LOC100348289"	0
"LOC100348292"	""	""	"LOC100348292"	0
"LOC100348297"	""	""	"LOC100348297"	252
"LOC100348302"	""	""	"LOC100348302"	0
"LOC100348309"	""	""	"LOC100348309"	41629
"LOC100348312"	""	""	"LOC100348312"	7
"LOC100348313"	""	""	"LOC100348313"	57
"LOC100348315"	""	""	"LOC100348315"	44
"LOC100348318"	""	""	"LOC100348318"	3321
"LOC100348324"	""	""	"LOC100348324"	0
"LOC100348330"	""	""	"LOC100348330"	0
"LOC100348336"	""	""	"LOC100348336"	236152
"LOC100348347"	""	""	"LOC100348347"	1111
"LOC100348359"	""	""	"LOC100348359"	0
"LOC100348369"	""	""	"LOC100348369"	0
"LOC100348370"	""	""	"LOC100348370"	0
"LOC100348371"	""	""	"LOC100348371"	0
"LOC100348375"	""	""	"LOC100348375"	0
"LOC100348376"	""	""	"LOC100348376"	0
"LOC100348379"	""	""	"LOC100348379"	50765
"LOC100348403"	""	""	"LOC100348403"	0
"LOC100348409"	""	""	"LOC100348409"	0
"LOC100348415"	""	""	"LOC100348415"	306121
"LOC100348435"	""	""	"LOC100348435"	29127
"LOC100348438"	""	""	"LOC100348438"	0
"LOC100348443"	""	""	"LOC100348443"	150
"LOC100348455"	""	""	"LOC100348455"	0
"LOC100348461"	""	""	"LOC100348461"	0
"LOC100348468"	""	""	"LOC100348468"	0
"LOC100348481"	""	""	"LOC100348481"	19629
"LOC100348485"	""	""	"LOC100348485"	1024
"LOC100348511"	""	""	"LOC100348511"	253560
"LOC100348518"	""	""	"LOC100348518"	1613
"LOC100348527"	""	""	"LOC100348527"	2418
"LOC100348529"	""	""	"LOC100348529"	0
"LOC100348539"	""	""	"LOC100348539"	0
"LOC100348543"	""	""	"LOC100348543"	879
"LOC100348545"	""	""	"LOC100348545"	92
"LOC100348552"	""	""	"LOC100348552"	0
"LOC100348562"	""	""	"LOC100348562"	29066
"LOC100348575"	""	""	"LOC100348575"	0
"LOC100348578"	""	""	"LOC100348578"	862
"LOC100348616"	""	""	"LOC100348616"	0
"LOC100348617"	""	""	"LOC100348617"	1213
"LOC100348623"	""	""	"LOC100348623"	16
"LOC100348626"	""	""	"LOC100348626"	0
"LOC100348627"	""	""	"LOC100348627"	0
"LOC100348628"	""	""	"LOC100348628"	0
"LOC100348630"	""	""	"LOC100348630"	0
"LOC100348640"	""	""	"LOC100348640"	22
"LOC100348666"	""	""	"LOC100348666"	7
"LOC100348667"	""	""	"LOC100348667"	63127
"LOC100348673"	""	""	"LOC100348673"	0
"LOC100348680"	""	""	"LOC100348680"	0
"LOC100348693"	""	""	"LOC100348693"	2
"LOC100348697"	""	""	"LOC100348697"	1
"LOC100348700;LOC108175881"	""	""	"LOC100348700;LOC108175881"	13198
"LOC100348701"	""	""	"LOC100348701"	0
"LOC100348708"	""	""	"LOC100348708"	0
"LOC100348711"	""	""	"LOC100348711"	0
"LOC100348715"	""	""	"LOC100348715"	7138
"LOC100348720"	""	""	"LOC100348720"	0
"LOC100348725"	""	""	"LOC100348725"	0
"LOC100348744"	""	""	"LOC100348744"	1429
"LOC100348745"	""	""	"LOC100348745"	0
"LOC100348748"	""	""	"LOC100348748"	2
"LOC100348758"	""	""	"LOC100348758"	10465
"LOC100348764"	""	""	"LOC100348764"	113
"LOC100348765"	""	""	"LOC100348765"	137
"LOC100348776"	""	""	"LOC100348776"	1
"LOC100348786"	""	""	"LOC100348786"	16
"LOC100348788"	""	""	"LOC100348788"	0
"LOC100348796"	""	""	"LOC100348796"	66646
"LOC100348798"	""	""	"LOC100348798"	0
"LOC100348803"	""	""	"LOC100348803"	0
"LOC100348817"	""	""	"LOC100348817"	0
"LOC100348818"	""	""	"LOC100348818"	225
"LOC100348825"	""	""	"LOC100348825"	16
"LOC100348835"	""	""	"LOC100348835"	17342
"LOC100348837"	""	""	"LOC100348837"	0
"LOC100348853"	""	""	"LOC100348853"	762
"LOC100348855"	""	""	"LOC100348855"	1454
"LOC100348861"	""	""	"LOC100348861"	0
"LOC100348872"	""	""	"LOC100348872"	2226
"LOC100348875"	""	""	"LOC100348875"	0
"LOC100348876"	""	""	"LOC100348876"	0
"LOC100348904"	""	""	"LOC100348904"	49
"LOC100348913"	""	""	"LOC100348913"	0
"LOC100348918"	""	""	"LOC100348918"	13254
"LOC100348929"	""	""	"LOC100348929"	0
"LOC100348938"	""	""	"LOC100348938"	0
"LOC100348940"	""	""	"LOC100348940"	0
"LOC100348947"	""	""	"LOC100348947"	98
"LOC100348951"	""	""	"LOC100348951"	0
"LOC100348955"	""	""	"LOC100348955"	479
"LOC100348958"	""	""	"LOC100348958"	3
"LOC100348960"	""	""	"LOC100348960"	0
"LOC100348967"	""	""	"LOC100348967"	0
"LOC100348969"	""	""	"LOC100348969"	11110
"LOC100348971"	""	""	"LOC100348971"	119
"LOC100348981"	""	""	"LOC100348981"	4008
"LOC100348995"	""	""	"LOC100348995"	1
"LOC100349036"	""	""	"LOC100349036"	59
"LOC100349037"	""	""	"LOC100349037"	44
"LOC100349038"	""	""	"LOC100349038"	0
"LOC100349050"	""	""	"LOC100349050"	0
"LOC100349051"	""	""	"LOC100349051"	0
"LOC100349056"	""	""	"LOC100349056"	1539
"LOC100349077"	""	""	"LOC100349077"	24
"LOC100349084"	""	""	"LOC100349084"	4003
"LOC100349085"	""	""	"LOC100349085"	655
"LOC100349090"	""	""	"LOC100349090"	0
"LOC100349105"	""	""	"LOC100349105"	38042
"LOC100349113"	""	""	"LOC100349113"	778
"LOC100349120"	""	""	"LOC100349120"	0
"LOC100349122"	""	""	"LOC100349122"	0
"LOC100349124"	""	""	"LOC100349124"	279
"LOC100349129"	""	""	"LOC100349129"	53
"LOC100349131"	""	""	"LOC100349131"	1
"LOC100349163"	""	""	"LOC100349163"	4
"LOC100349167"	""	""	"LOC100349167"	1
"LOC100349173"	""	""	"LOC100349173"	9
"LOC100349174"	""	""	"LOC100349174"	0
"LOC100349193"	""	""	"LOC100349193"	0
"LOC100349198"	""	""	"LOC100349198"	134
"LOC100349201"	""	""	"LOC100349201"	4752
"LOC100349207"	""	""	"LOC100349207"	3246
"LOC100349208"	""	""	"LOC100349208"	0
"LOC100349209"	""	""	"LOC100349209"	1494
"LOC100349232"	""	""	"LOC100349232"	5868
"LOC100349246"	""	""	"LOC100349246"	2815
"LOC100349247"	""	""	"LOC100349247"	629
"LOC100349251"	""	""	"LOC100349251"	0
"LOC100349255"	""	""	"LOC100349255"	17
"LOC100349257"	""	""	"LOC100349257"	138
"LOC100349258"	""	""	"LOC100349258"	0
"LOC100349261"	""	""	"LOC100349261"	0
"LOC100349270"	""	""	"LOC100349270"	138
"LOC100349290"	""	""	"LOC100349290"	0
"LOC100349300"	""	""	"LOC100349300"	14
"LOC100349302"	""	""	"LOC100349302"	0
"LOC100349303"	""	""	"LOC100349303"	0
"LOC100349328"	""	""	"LOC100349328"	0
"LOC100349329"	""	""	"LOC100349329"	0
"LOC100349334"	""	""	"LOC100349334"	11
"LOC100349353"	""	""	"LOC100349353"	16742
"LOC100349355"	""	""	"LOC100349355"	114883
"LOC100349372"	""	""	"LOC100349372"	0
"LOC100349374"	""	""	"LOC100349374"	0
"LOC100349375"	""	""	"LOC100349375"	0
"LOC100349379"	""	""	"LOC100349379"	0
"LOC100349402"	""	""	"LOC100349402"	0
"LOC100349408"	""	""	"LOC100349408"	0
"LOC100349423"	""	""	"LOC100349423"	1490
"LOC100349425"	""	""	"LOC100349425"	0
"LOC100349428"	""	""	"LOC100349428"	9467
"LOC100349430"	""	""	"LOC100349430"	42
"LOC100349431"	""	""	"LOC100349431"	30273
"LOC100349442"	""	""	"LOC100349442"	222
"LOC100349446"	""	""	"LOC100349446"	6201
"LOC100349447"	""	""	"LOC100349447"	2980
"LOC100349462"	""	""	"LOC100349462"	2
"LOC100349470"	""	""	"LOC100349470"	384
"LOC100349472;LOC100349728"	""	""	"LOC100349472;LOC100349728"	0
"LOC100349495"	""	""	"LOC100349495"	5363
"LOC100349504"	""	""	"LOC100349504"	11
"LOC100349505"	""	""	"LOC100349505"	5
"LOC100349527"	""	""	"LOC100349527"	2361
"LOC100349535"	""	""	"LOC100349535"	22457
"LOC100349542"	""	""	"LOC100349542"	105
"LOC100349543"	""	""	"LOC100349543"	0
"LOC100349548"	""	""	"LOC100349548"	641
"LOC100349555"	""	""	"LOC100349555"	0
"LOC100349556"	""	""	"LOC100349556"	0
"LOC100349584"	""	""	"LOC100349584"	0
"LOC100349590"	""	""	"LOC100349590"	0
"LOC100349619"	""	""	"LOC100349619"	0
"LOC100349621"	""	""	"LOC100349621"	530
"LOC100349626"	""	""	"LOC100349626"	55
"LOC100349629"	""	""	"LOC100349629"	77
"LOC100349630"	""	""	"LOC100349630"	0
"LOC100349633"	""	""	"LOC100349633"	0
"LOC100349637"	""	""	"LOC100349637"	0
"LOC100349650"	""	""	"LOC100349650"	0
"LOC100349664"	""	""	"LOC100349664"	0
"LOC100349667"	""	""	"LOC100349667"	66
"LOC100349668"	""	""	"LOC100349668"	1835
"LOC100349682"	""	""	"LOC100349682"	1
"LOC100349691"	""	""	"LOC100349691"	1
"LOC100349694"	""	""	"LOC100349694"	1
"LOC100349702"	""	""	"LOC100349702"	118
"LOC100349703"	""	""	"LOC100349703"	2
"LOC100349709"	""	""	"LOC100349709"	7
"LOC100349714"	""	""	"LOC100349714"	0
"LOC100349717"	""	""	"LOC100349717"	6242
"LOC100349723"	""	""	"LOC100349723"	16
"LOC100349726"	""	""	"LOC100349726"	0
"LOC100349729"	""	""	"LOC100349729"	53
"LOC100349756"	""	""	"LOC100349756"	348
"LOC100349757"	""	""	"LOC100349757"	270
"LOC100349765"	""	""	"LOC100349765"	4493
"LOC100349767"	""	""	"LOC100349767"	0
"LOC100349768"	""	""	"LOC100349768"	92490
"LOC100349774"	""	""	"LOC100349774"	1
"LOC100349792"	""	""	"LOC100349792"	72226
"LOC100349799"	""	""	"LOC100349799"	7
